id,keys,key,filepath,album_cover_path,genre,tempo,title,artist,loudness,x_umap,y_umap,z_umap,x_tsne,y_tsne,z_tsne
915,"{'D minor': 10.36, 'D major': 10.16, 'G minor': 7.61}",D minor,data/gtzan/genres/rock/rock.00015.wav,data/gtzan/images/rock/rock.00015_cover.jpg,rock,135.99917763157896,Coming Up,Ani Difranco,-49.97,6.951715,5.7439365,4.7015057,7.757716,10.5154295,11.770944
916,"{'G major': 8.71, 'D major': 8.01, 'A minor': 7.76}",G major,data/gtzan/genres/rock/rock.00016.wav,data/gtzan/images/rock/rock.00016_cover.jpg,rock,143.5546875,Tie Your Mother Down,Queen,-31.5,7.407763,6.1548066,4.545496,-22.538279,-16.234798,5.079676
917,"{'D major': 11.61, 'G major': 8.87, 'D minor': 6.56}",D major,data/gtzan/genres/rock/rock.00017.wav,data/gtzan/images/rock/rock.00017_cover.jpg,rock,123.046875,Under Pressure,Queen,-32.76,7.7357464,6.3448973,5.734141,24.83907,29.092388,22.356703
918,"{'E minor': 12.47, 'C major': 10.13, 'G major': 7.21}",E minor,data/gtzan/genres/rock/rock.00018.wav,data/gtzan/images/rock/rock.00018_cover.jpg,rock,117.45383522727272,Another One Bites The Dust,Queen,-36.27,8.176425,5.9925814,5.340693,-36.826984,0.0868424,-2.6335037
919,"{'E major': 11.09, 'E minor': 8.46, 'B major': 7.61}",E major,data/gtzan/genres/rock/rock.00019.wav,data/gtzan/images/rock/rock.00019_cover.jpg,rock,117.45383522727272,I Want To Break Free,Queen,-34.61,7.674451,4.463862,5.6608233,-2.7507899,-2.1983898,-39.79414
920,"{'D# major': 11.7, 'D# minor': 10.45, 'G# major': 6.91}",D# major,data/gtzan/genres/rock/rock.00020.wav,data/gtzan/images/rock/rock.00020_cover.jpg,rock,99.38401442307692,(You're So Square) Baby I Don't Care,Queen,-36.38,6.942338,6.101226,5.3535314,5.857628,-3.9132297,-59.89989
921,"{'C# major': 11.32, 'C# minor': 7.65, 'F# minor': 6.96}",C# major,data/gtzan/genres/rock/rock.00021.wav,data/gtzan/images/rock/rock.00021_cover.jpg,rock,184.5703125,Hello Mary Lou (Goodbye Heart),Queen,-37.1,6.914925,7.180746,4.8225937,11.73718,34.898415,-8.883677
922,"{'D# major': 11.48, 'D# minor': 10.21, 'G# minor': 6.68}",D# major,data/gtzan/genres/rock/rock.00022.wav,data/gtzan/images/rock/rock.00022_cover.jpg,rock,198.76802884615384,Tutti Frutti,Queen,-34.61,6.464292,5.105549,4.2817745,25.912521,0.49926493,14.525265
923,"{'D# major': 10.63, 'D# minor': 8.04, 'A# major': 7.98}",D# major,data/gtzan/genres/rock/rock.00023.wav,data/gtzan/images/rock/rock.00023_cover.jpg,rock,73.828125,Summer Mix (Live),DANIFORTY,-36.79,6.2859154,4.711013,5.991867,-22.213203,-42.338146,-11.2803545
924,"{'D major': 11.49, 'G major': 7.97, 'B minor': 7.86}",D major,data/gtzan/genres/rock/rock.00024.wav,data/gtzan/images/rock/rock.00024_cover.jpg,rock,73.828125,Crazy Little Thing Called Love,Queen,-35.21,6.248134,4.2820177,5.833424,3.118808,33.77986,-28.883968
925,"{'A minor': 13.77, 'F major': 9.56, 'E major': 8.12}",A minor,data/gtzan/genres/rock/rock.00025.wav,data/gtzan/images/rock/rock.00025_cover.jpg,rock,103.359375,Big Spender,Queen,-32.94,7.251682,5.4104342,6.3218107,-11.200166,-31.412752,33.583103
926,"{'F major': 10.62, 'G minor': 9.56, 'F minor': 7.81}",F major,data/gtzan/genres/rock/rock.00026.wav,data/gtzan/images/rock/rock.00026_cover.jpg,rock,112.34714673913044,Radio Ga Ga,Queen,-34.28,5.4465523,5.4273467,5.69894,-3.371065,-0.70828146,41.989334
927,"{'B major': 8.28, 'F# major': 7.32, 'F# minor': 6.92}",B major,data/gtzan/genres/rock/rock.00027.wav,data/gtzan/images/rock/rock.00027_cover.jpg,rock,151.99908088235293,Good Vibrations(1999 Remastered Version),The Beach Boys,-34.66,6.480918,5.0453963,5.196144,-34.956596,-19.427334,-40.33885
928,"{'B major': 9.46, 'B minor': 9.06, 'E major': 7.76}",B major,data/gtzan/genres/rock/rock.00028.wav,data/gtzan/images/rock/rock.00028_cover.jpg,rock,135.99917763157896,Jumpin' Jack Flash,The Rolling Stones,-36.39,6.57253,5.624141,5.3815074,-14.556982,40.378242,22.13487
929,"{'B minor': 9.99, 'G major': 9.51, 'D major': 7.05}",B minor,data/gtzan/genres/rock/rock.00029.wav,data/gtzan/images/rock/rock.00029_cover.jpg,rock,123.046875,Street Fighting Man,The Rolling Stones,-34.71,7.1322417,5.9386272,6.414734,-21.962076,-13.491837,-14.223369
930,"{'A major': 10.36, 'E major': 8.67, 'D minor': 8.5}",A major,data/gtzan/genres/rock/rock.00030.wav,data/gtzan/images/rock/rock.00030_cover.jpg,rock,117.45383522727272,Sympathy For The Devil,The Rolling Stones,-37.14,7.062109,5.673886,4.7764215,44.562668,-8.256596,-16.615507
931,"{'D# major': 9.27, 'G# major': 8.92, 'C minor': 8.81}",D# major,data/gtzan/genres/rock/rock.00031.wav,data/gtzan/images/rock/rock.00031_cover.jpg,rock,117.45383522727272,Honky Tonk Woman,The Rolling Stones,-40.93,5.89179,4.701073,5.1836863,-24.859444,32.285282,-45.504593
932,"{'G major': 7.86, 'C major': 7.53, 'A minor': 6.92}",G major,data/gtzan/genres/rock/rock.00032.wav,data/gtzan/images/rock/rock.00032_cover.jpg,rock,92.28515625,All My Love,Led Zeppelin,-36.9,7.874526,4.505827,5.239755,-47.171394,-40.844715,3.3051348
933,"{'C# minor': 11.33, 'C# major': 8.1, 'A major': 8.03}",C# minor,data/gtzan/genres/rock/rock.00033.wav,data/gtzan/images/rock/rock.00033_cover.jpg,rock,117.45383522727272,Gimme Shelter,The Rolling Stones,-41.97,6.84372,6.0765896,4.6670675,54.946327,5.9252157,22.495398
934,"{'C major': 11.26, 'F minor': 10.55, 'F major': 10.11}",C major,data/gtzan/genres/rock/rock.00034.wav,data/gtzan/images/rock/rock.00034_cover.jpg,rock,135.99917763157896,Space Oddity (1997 Remaster),David Bowie,-32.08,7.385904,5.727186,6.8119707,-7.0169263,-12.592644,25.391594
935,"{'E major': 11.73, 'A minor': 8.04, 'E minor': 7.8}",E major,data/gtzan/genres/rock/rock.00035.wav,data/gtzan/images/rock/rock.00035_cover.jpg,rock,129.19921875,Midnight Rambler,The Rolling Stones,-38.88,7.6854,6.1440954,4.8691688,4.8909965,-10.55494,31.644138
936,"{'D minor': 9.46, 'F major': 8.13, 'C major': 7.47}",D minor,data/gtzan/genres/rock/rock.00036.wav,data/gtzan/images/rock/rock.00036_cover.jpg,rock,135.99917763157896,Movin' Out (Anthony's Song),Billy Joel,-30.52,5.8076153,5.520597,4.6974015,19.883451,19.058872,6.0602975
937,"{'C major': 11.25, 'E minor': 6.95, 'F minor': 6.94}",C major,data/gtzan/genres/rock/rock.00037.wav,data/gtzan/images/rock/rock.00037_cover.jpg,rock,129.19921875,Brown Sugar,The Rolling Stones,-31.74,5.2837124,5.336092,5.072492,-16.761194,-31.006018,47.463413
938,"{'F# major': 10.15, 'B major': 8.0, 'F# minor': 7.93}",F# major,data/gtzan/genres/rock/rock.00038.wav,data/gtzan/images/rock/rock.00038_cover.jpg,rock,135.99917763157896,Knockin' On Heaven's Door,Guns N' Roses,-37.05,8.222634,5.344346,5.8912745,23.448343,25.067856,-6.147086
939,"{'A minor': 8.96, 'A major': 8.5, 'D major': 6.77}",A minor,data/gtzan/genres/rock/rock.00039.wav,data/gtzan/images/rock/rock.00039_cover.jpg,rock,143.5546875,The Song Remains The Same,Led Zeppelin,-32.24,6.6364937,6.394151,4.5317836,-9.9172125,13.783736,28.51047
940,"{'D minor': 9.12, 'A minor': 7.67, 'C minor': 7.35}",D minor,data/gtzan/genres/rock/rock.00040.wav,data/gtzan/images/rock/rock.00040_cover.jpg,rock,112.34714673913044,The Crunge (1993 Remaster),Led Zeppelin,-36.52,6.936707,4.625433,4.9855256,23.732702,18.73129,26.957624
941,"{'A minor': 10.98, 'C major': 10.82, 'F major': 10.22}",A minor,data/gtzan/genres/rock/rock.00041.wav,data/gtzan/images/rock/rock.00041_cover.jpg,rock,117.45383522727272,dancing days,Led Zeppelin,-32.64,7.5994782,5.266912,4.6323953,-37.31622,-42.859364,10.340489
942,"{'A minor': 10.45, 'E minor': 7.82, 'E major': 7.48}",A minor,data/gtzan/genres/rock/rock.00042.wav,data/gtzan/images/rock/rock.00042_cover.jpg,rock,161.4990234375,D'yer Mak'er,Led Zeppelin,-35.76,7.6897306,6.570852,5.3444495,-14.779256,-27.065414,18.65268
943,"{'A minor': 8.83, 'A major': 7.64, 'D minor': 6.8}",A minor,data/gtzan/genres/rock/rock.00043.wav,data/gtzan/images/rock/rock.00043_cover.jpg,rock,89.10290948275862,The Ocean,Led Zeppelin,-35.14,6.2335067,6.4329123,4.45856,19.777565,-18.1349,-15.197908
944,"{'C major': 10.58, 'F major': 9.21, 'F minor': 9.21}",C major,data/gtzan/genres/rock/rock.00044.wav,data/gtzan/images/rock/rock.00044_cover.jpg,rock,92.28515625,Down By The Seaside,Led Zeppelin,-43.38,6.9411874,5.8348083,6.107677,-31.250902,-9.729833,-4.201193
945,"{'A minor': 10.33, 'A major': 9.77, 'E major': 6.75}",A minor,data/gtzan/genres/rock/rock.00045.wav,data/gtzan/images/rock/rock.00045_cover.jpg,rock,151.99908088235293,Ten Years Gone,Led Zeppelin,-39.18,7.594542,5.304431,5.5764084,-28.18938,-9.419536,41.649105
946,"{'A major': 9.32, 'A minor': 8.92, 'D major': 7.7}",A major,data/gtzan/genres/rock/rock.00046.wav,data/gtzan/images/rock/rock.00046_cover.jpg,rock,103.359375,Night Flight,Led Zeppelin,-37.27,6.2731514,5.4790473,4.672301,3.2270687,1.9929084,-25.65228
947,"{'G minor': 15.29, 'D# major': 9.09, 'G major': 8.65}",G minor,data/gtzan/genres/rock/rock.00047.wav,data/gtzan/images/rock/rock.00047_cover.jpg,rock,107.666015625,The Wanton Song (2012 Remaster),Led Zeppelin,-35.11,7.440332,5.3660464,5.3782983,-15.742051,40.220352,-38.136257
948,"{'A major': 12.01, 'A minor': 11.4, 'E major': 7.92}",A major,data/gtzan/genres/rock/rock.00048.wav,data/gtzan/images/rock/rock.00048_cover.jpg,rock,129.19921875,Boogie with Stu (1993 Remaster),Led Zeppelin,-36.0,5.8574915,6.1120563,6.336523,-8.425408,-6.570789,4.869659
949,"{'F# minor': 10.68, 'F# major': 7.95, 'B minor': 7.79}",F# minor,data/gtzan/genres/rock/rock.00049.wav,data/gtzan/images/rock/rock.00049_cover.jpg,rock,112.34714673913044,Real Life,Simple Minds,-42.16,7.5376368,5.7187576,5.862318,-21.897884,-11.510306,-2.52756
950,"{'C# major': 12.73, 'C# minor': 9.37, 'F# minor': 7.4}",C# major,data/gtzan/genres/rock/rock.00050.wav,data/gtzan/images/rock/rock.00050_cover.jpg,rock,123.046875,See The Lights,Simple Minds,-48.18,7.4836755,6.495186,5.1066694,-49.52505,3.8212078,11.525049
951,"{'C# major': 9.76, 'G# major': 8.65, 'F minor': 8.49}",C# major,data/gtzan/genres/rock/rock.00051.wav,data/gtzan/images/rock/rock.00051_cover.jpg,rock,172.265625,Let There Be Love,Simple Minds,-37.74,7.5131593,4.9249706,5.8802724,-10.225425,-46.680527,-35.811073
952,"{'G# minor': 15.23, 'G# major': 11.12, 'D# major': 8.75}",G# minor,data/gtzan/genres/rock/rock.00052.wav,data/gtzan/images/rock/rock.00052_cover.jpg,rock,129.19921875,Woman,Simple Minds,-48.13,6.5434623,5.4420686,4.9370914,-20.588778,24.126553,10.30358
953,"{'C minor': 10.43, 'C major': 10.3, 'F major': 7.01}",C minor,data/gtzan/genres/rock/rock.00053.wav,data/gtzan/images/rock/rock.00053_cover.jpg,rock,117.45383522727272,Stand By Love,Simple Minds,-32.14,6.0969334,5.9492884,6.334068,-4.20637,-9.886638,4.605694
954,"{'C minor': 9.49, 'C major': 8.63, 'G minor': 6.93}",C minor,data/gtzan/genres/rock/rock.00054.wav,data/gtzan/images/rock/rock.00054_cover.jpg,rock,107.666015625,Let The Children Speak (2002 Digital Remaster),Simple Minds,-42.25,5.728506,5.5415626,5.314194,-6.5998173,13.547322,15.91546
955,"{'C major': 11.21, 'A minor': 10.73, 'F major': 9.46}",C major,data/gtzan/genres/rock/rock.00055.wav,data/gtzan/images/rock/rock.00055_cover.jpg,rock,129.19921875,African Skies (2002 Digital Remaster),Simple Minds,-38.51,7.060868,4.753535,3.8923037,-2.1146598,43.3266,7.1299443
956,"{'E major': 10.91, 'E minor': 9.0, 'A major': 8.22}",E major,data/gtzan/genres/rock/rock.00056.wav,data/gtzan/images/rock/rock.00056_cover.jpg,rock,135.99917763157896,Ghostrider (2002 Digital Remaster),Simple Minds,-33.05,6.1209707,6.0290256,5.4814034,16.834103,9.163377,-40.777225
957,"{'G major': 8.96, 'C major': 7.42, 'A minor': 7.18}",G major,data/gtzan/genres/rock/rock.00057.wav,data/gtzan/images/rock/rock.00057_cover.jpg,rock,123.046875,If You Love Somebody Set Them Free,Sting,-33.55,6.3608303,5.343915,4.584615,22.295864,-12.464359,-53.290653
958,"{'C minor': 10.65, 'C major': 10.25, 'G major': 8.93}",C minor,data/gtzan/genres/rock/rock.00058.wav,data/gtzan/images/rock/rock.00058_cover.jpg,rock,135.99917763157896,Russians,Sting,-37.9,6.505013,4.165953,6.0473485,0.99374616,-1.9470533,15.098935
959,"{'G major': 8.67, 'E minor': 8.01, 'C major': 7.0}",G major,data/gtzan/genres/rock/rock.00059.wav,data/gtzan/images/rock/rock.00059_cover.jpg,rock,117.45383522727272,Children's Crusade,Sting,-40.36,6.998795,6.105548,4.8267517,56.292564,-8.357658,-13.253094
960,"{'A minor': 8.9, 'C major': 7.66, 'F major': 7.37}",A minor,data/gtzan/genres/rock/rock.00060.wav,data/gtzan/images/rock/rock.00060_cover.jpg,rock,89.10290948275862,Shadows In The Rain,Sting,-32.85,5.8817477,6.0956154,3.886574,45.209206,-8.913868,2.9023438
961,"{'A minor': 9.08, 'A major': 7.69, 'C major': 6.65}",A minor,data/gtzan/genres/rock/rock.00061.wav,data/gtzan/images/rock/rock.00061_cover.jpg,rock,80.74951171875,We Work The Black Seam,Sting,-42.1,8.135538,5.4790196,5.467151,40.05626,23.871801,-9.811044
962,"{'C# minor': 8.75, 'C# major': 7.54, 'G# minor': 7.27}",C# minor,data/gtzan/genres/rock/rock.00062.wav,data/gtzan/images/rock/rock.00062_cover.jpg,rock,123.046875,Consider Me Gone,Sting,-43.3,6.4888225,6.981514,5.6770506,-5.10576,23.182558,-42.47877
963,"{'C minor': 10.46, 'C major': 9.74, 'F minor': 8.12}",C minor,data/gtzan/genres/rock/rock.00063.wav,data/gtzan/images/rock/rock.00063_cover.jpg,rock,75.99954044117646,Moon Over Bourbon Street,Sting,-49.17,6.2336407,5.2103944,4.9445076,-4.396573,6.251466,4.7203474
964,"{'C major': 7.25, 'G minor': 7.25, 'G major': 6.88}",C major,data/gtzan/genres/rock/rock.00064.wav,data/gtzan/images/rock/rock.00064_cover.jpg,rock,151.99908088235293,Living in the Past,Jethro Tull,-39.0,6.599461,5.532922,5.8812737,-2.717181,-51.55637,-2.9283545
965,"{'C# major': 10.68, 'F minor': 8.12, 'A# minor': 7.98}",C# major,data/gtzan/genres/rock/rock.00065.wav,data/gtzan/images/rock/rock.00065_cover.jpg,rock,123.046875,Aqualung,Jethro Tull,-36.75,6.3648496,6.2126484,6.219871,-8.644448,-1.2759259,12.114415
966,"{'G major': 8.84, 'D major': 8.15, 'G minor': 6.84}",G major,data/gtzan/genres/rock/rock.00066.wav,data/gtzan/images/rock/rock.00066_cover.jpg,rock,75.99954044117646,Too Old To Rock 'N' Roll,Jethro Tull,-44.99,5.5114174,6.4342957,5.1434765,12.096569,-28.086323,-29.2901
967,"{'D major': 10.01, 'F# minor': 8.88, 'B minor': 8.85}",D major,data/gtzan/genres/rock/rock.00067.wav,data/gtzan/images/rock/rock.00067_cover.jpg,rock,103.359375,Bungle In The Jungle,Jethro Tull,-40.34,8.021621,5.17164,4.4052405,12.468206,-26.062256,39.35364
968,"{'F major': 11.11, 'A# major': 9.16, 'F minor': 7.53}",F major,data/gtzan/genres/rock/rock.00068.wav,data/gtzan/images/rock/rock.00068_cover.jpg,rock,123.046875,Sweet Dream,Jethro Tull,-35.23,6.636122,5.0928593,6.2965937,-27.374758,-6.3340564,47.398216
969,"{'A minor': 9.0, 'A major': 8.08, 'E minor': 7.91}",A minor,data/gtzan/genres/rock/rock.00069.wav,data/gtzan/images/rock/rock.00069_cover.jpg,rock,172.265625,Witches Promise,Jethro Tull,-40.78,7.202485,4.5759645,5.4725475,-45.7718,3.9591906,-27.304552
970,"{'A minor': 10.5, 'A major': 10.34, 'D major': 7.6}",A minor,data/gtzan/genres/rock/rock.00070.wav,data/gtzan/images/rock/rock.00070_cover.jpg,rock,172.265625,Life Is A Long Song,Jethro Tull,-45.97,7.2906404,5.3195386,4.440783,-13.3337555,7.6222563,-27.16488
971,"{'D# minor': 10.87, 'F# major': 10.5, 'C# major': 8.6}",D# minor,data/gtzan/genres/rock/rock.00071.wav,data/gtzan/images/rock/rock.00071_cover.jpg,rock,112.34714673913044,Something Got Me Started,Simply Red,-36.77,6.5067015,4.3383827,6.0140066,-47.783237,-24.630743,-8.359029
972,"{'G major': 11.02, 'G minor': 10.25, 'B minor': 9.31}",G major,data/gtzan/genres/rock/rock.00072.wav,data/gtzan/images/rock/rock.00072_cover.jpg,rock,103.359375,Stars,Simply Red,-40.47,6.692534,6.8285713,5.7979035,-36.57383,37.832214,-14.004718
973,"{'F major': 9.12, 'C major': 7.22, 'G minor': 7.14}",F major,data/gtzan/genres/rock/rock.00073.wav,data/gtzan/images/rock/rock.00073_cover.jpg,rock,95.703125,Thrill Me,Simply Red,-36.18,6.4741683,5.15922,5.683052,-38.51894,2.9924703,39.27077
974,"{'A minor': 9.51, 'G minor': 8.08, 'D major': 8.06}",A minor,data/gtzan/genres/rock/rock.00074.wav,data/gtzan/images/rock/rock.00074_cover.jpg,rock,112.34714673913044,Your Mirror,Simply Red,-38.97,7.112978,5.939738,6.2234282,11.127932,-7.1511197,4.848639
975,"{'A major': 9.85, 'A minor': 9.33, 'E major': 9.11}",A major,data/gtzan/genres/rock/rock.00075.wav,data/gtzan/images/rock/rock.00075_cover.jpg,rock,117.45383522727272,She's Got It Bad (2008 Remaster),Simply Red,-38.7,7.630625,5.556731,4.337973,-5.0466704,-53.718082,-16.929598
976,"{'A major': 11.16, 'A minor': 8.75, 'E major': 8.05}",A major,data/gtzan/genres/rock/rock.00076.wav,data/gtzan/images/rock/rock.00076_cover.jpg,rock,95.703125,For Your Babies,Simply Red,-42.37,7.021153,5.867,4.250226,18.924757,-35.339832,-26.266685
977,"{'E minor': 7.72, 'G major': 7.67, 'D major': 7.5}",E minor,data/gtzan/genres/rock/rock.00077.wav,data/gtzan/images/rock/rock.00077_cover.jpg,rock,107.666015625,Freedom (2008 Remaster),Simply Red,-38.75,6.710114,4.3517785,5.347276,4.986124,27.72488,-10.533487
978,"{'C minor': 9.23, 'C major': 8.59, 'G major': 8.55}",C minor,data/gtzan/genres/rock/rock.00078.wav,data/gtzan/images/rock/rock.00078_cover.jpg,rock,99.38401442307692,Wonderland (Remastered),Simply Red,-43.93,7.28004,4.3251944,6.2077923,-14.531974,-20.065004,36.82587
979,"{'G major': 11.99, 'G minor': 8.75, 'E minor': 8.65}",G major,data/gtzan/genres/rock/rock.00079.wav,data/gtzan/images/rock/rock.00079_cover.jpg,rock,123.046875,High on You,Survivor,-35.63,5.7607336,4.4806733,6.053424,-10.617398,50.77645,-1.8545412
980,"{'D# major': 8.63, 'A# major': 7.8, 'A# minor': 6.8}",D# major,data/gtzan/genres/rock/rock.00080.wav,data/gtzan/images/rock/rock.00080_cover.jpg,rock,117.45383522727272,Is This Love,Survivor,-36.19,7.219176,6.2946286,5.6070833,1.1161826,-26.92619,-15.232949
981,"{'D# major': 11.44, 'G# major': 10.92, 'G# minor': 8.27}",D# major,data/gtzan/genres/rock/rock.00081.wav,data/gtzan/images/rock/rock.00081_cover.jpg,rock,117.45383522727272,Poor Man's Son,Survivor,-37.42,5.485614,5.4012766,5.6979127,-22.041555,37.902287,11.614006
982,"{'F major': 12.26, 'C major': 9.38, 'F minor': 9.36}",F major,data/gtzan/genres/rock/rock.00082.wav,data/gtzan/images/rock/rock.00082_cover.jpg,rock,99.38401442307692,Burning Heart,Survivor,-34.1,6.717359,6.5768447,6.0077014,-14.100488,31.811323,3.5491102
983,"{'A minor': 8.45, 'A major': 7.43, 'D major': 7.3}",A minor,data/gtzan/genres/rock/rock.00083.wav,data/gtzan/images/rock/rock.00083_cover.jpg,rock,123.046875,Desperate Dreams,Survivor,-36.98,6.9540086,5.790134,5.8369484,51.20601,-10.890932,-26.928886
984,"{'G major': 10.88, 'E minor': 9.02, 'C major': 8.06}",G major,data/gtzan/genres/rock/rock.00084.wav,data/gtzan/images/rock/rock.00084_cover.jpg,rock,129.19921875,How Much Love,Survivor,-34.93,6.800243,5.7593155,4.952486,33.152542,6.0717463,-11.663444
985,"{'F major': 10.15, 'C major': 7.91, 'F minor': 6.93}",F major,data/gtzan/genres/rock/rock.00085.wav,data/gtzan/images/rock/rock.00085_cover.jpg,rock,184.5703125,Man Against the World,Survivor,-40.07,6.277245,4.7704725,4.785853,58.239532,14.362689,-6.341448
986,"{'D major': 9.15, 'A major': 9.1, 'D minor': 8.74}",D major,data/gtzan/genres/rock/rock.00086.wav,data/gtzan/images/rock/rock.00086_cover.jpg,rock,129.19921875,Jessie's Girl,Rick Springfield,-40.42,8.271671,5.3812284,6.2416697,50.94898,-22.919983,-5.3397093
987,"{'G major': 10.79, 'E minor': 10.33, 'C major': 9.76}",G major,data/gtzan/genres/rock/rock.00087.wav,data/gtzan/images/rock/rock.00087_cover.jpg,rock,129.19921875,Rockin' In The Free World,Neil Young,-33.0,5.823072,6.0334263,6.096994,-29.23659,4.005148,26.944733
988,"{'G# major': 8.38, 'C# major': 6.95, 'C minor': 6.91}",G# major,data/gtzan/genres/rock/rock.00088.wav,data/gtzan/images/rock/rock.00088_cover.jpg,rock,92.28515625,The Stroke,Billy Squier,-38.14,5.5007253,6.3042583,4.7094665,12.205089,6.146241,29.72437
989,"{'G major': 10.29, 'D major': 8.54, 'G minor': 6.43}",G major,data/gtzan/genres/rock/rock.00089.wav,data/gtzan/images/rock/rock.00089_cover.jpg,rock,107.666015625,Against The Wind,Bob Seeker & The Silver,-41.55,7.8164105,5.433367,6.4882035,-30.636124,-49.67757,19.147001
990,"{'C major': 9.41, 'A minor': 9.26, 'F major': 8.9}",C major,data/gtzan/genres/rock/rock.00090.wav,data/gtzan/images/rock/rock.00090_cover.jpg,rock,123.046875,The Lion Sleeps Tonight (Wimoweh),The Tokens,-38.04,7.81907,5.9602947,6.3490453,-8.418094,-27.824755,0.77018523
991,"{'A major': 8.85, 'D major': 7.48, 'E major': 7.21}",A major,data/gtzan/genres/rock/rock.00091.wav,data/gtzan/images/rock/rock.00091_cover.jpg,rock,143.5546875,She Bangs The Drums,The Stone Roses,-28.28,6.96438,4.2976537,5.520976,19.830198,-38.80041,32.2701
992,"{'G# major': 9.11, 'D# major': 8.19, 'G# minor': 7.68}",G# major,data/gtzan/genres/rock/rock.00092.wav,data/gtzan/images/rock/rock.00092_cover.jpg,rock,129.19921875,Elephant Stone (Remastered Edit),The Stone Roses,-30.47,5.625793,5.638643,5.736319,32.706043,-19.563871,-7.0776887
